,college_name,score_type,seat_type,branch,max,min,Max Rank,Min Rank
2883,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",MHT-CET,OPEN,Computer Engineering,96.7270799,94.5114997,9817,16464
2884,"Thakur College of Engineering and Technology, Kandivali, Mumbai",MHT-CET,OPEN,Information Technology,96.4217829,94.7959618,10733,15611
2885,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",MHT-CET,SC,Electronics and Telecommunication Engg,96.3315796,94.6532277,11004,16039
2886,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",MHT-CET,SC,Electronics and Telecommunication Engg,95.4607375,95.4571374,13616,13627
2887,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,96.2662876,95.0850751,11200,14743
2888,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",MHT-CET,OPEN,Information Technology,96.6451245,94.6469248,10063,16058
2889,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,OBC,Computer Engineering,95.8135747,95.1149971,12558,14654
2890,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,96.774658,94.0838243,9675,17747
2891,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,97.7504615,93.9461665,6747,18160
2892,"St. Francis Institute of Technology,Borivali, Mumbai",MHT-CET,OPEN,Computer Engineering,96.1795056,94.4333712,11460,16698
2893,"Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",MHT-CET,OPEN,Computer Engineering,97.1309732,93.9121803,8606,18262
2894,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",MHT-CET,SC,Electrical Engineering,96.0291229,93.9573805,11911,18126
2895,"Thadomal Shahani Engineering College, Bandra, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,95.9847681,94.6495249,12044,16050
2896,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,OPEN,Information Technology,95.2051835,94.29291,14383,17120
2897,"Thakur College of Engineering and Technology, Kandivali, Mumbai",MHT-CET,MI,Computer Engineering,97.4790321,92.8198061,7561,21539
2898,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",MHT-CET,SC,Electrical Engineering,95.6714547,93.9573805,12984,18126
2899,"Don Bosco Institute of Technology, Mumbai",MHT-CET,OPEN,Information Technology,94.9838648,94.280976,15047,17156
2900,"Don Bosco Institute of Technology, Mumbai",MHT-CET,OPEN,Information Technology,95.1404707,94.3362575,14577,16990
2901,"Thakur College of Engineering and Technology, Kandivali, Mumbai",MHT-CET,OPEN,Information Technology,97.3134328,93.7701957,8058,18688
2902,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",MHT-CET,OPEN,Information Technology,95.1190305,93.8196123,14641,18540
2903,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,OBC,Information Technology,94.9002217,94.0029697,15298,17990
2904,"Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",MHT-CET,OPEN,Computer Engineering,95.6090182,92.8130723,13171,21559
2905,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,SC,Computer Engineering,95.7632883,93.3189344,12709,20042
2906,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",MHT-CET,OPEN,Information Technology,94.9538024,93.6527455,15137,19040
2907,"Thadomal Shahani Engineering College, Bandra, Mumbai",MHT-CET,OPEN,Information Technology,94.8692104,94.0594995,15391,17820
2908,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,OPEN,Computer Engineering,96.0722219,93.1221502,11782,20632
2909,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OPEN,Computer Engineering,94.9082722,93.8196123,15274,18540
2910,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OBC,Computer Engineering,94.3125425,94.3125425,17061,17061
2911,"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",MHT-CET,OPEN,Computer Engineering,95.4607375,93.0830039,13616,20750
2912,"Thadomal Shahani Engineering College, Bandra, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,95.2545256,92.9996682,14235,21000
2913,"St. Francis Institute of Technology,Borivali, Mumbai",MHT-CET,OPEN,Information Technology,94.4073178,93.4562615,16777,19630
2914,"Don Bosco Institute of Technology, Mumbai",MHT-CET,MI-MH,Information Technology,94.0029697,93.7141189,17990,18856
2915,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",MHT-CET,OPEN,Information Technology,94.5114997,92.9348086,16464,21194
2916,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,OPEN,Computer Engineering,95.2545256,92.7152945,14235,21853
2917,"St. Francis Institute of Technology,Borivali, Mumbai",MHT-CET,OPEN,Information Technology,94.8726477,93.1647267,15381,20504
2918,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,OPEN,Information Technology,94.4723858,93.3189344,16581,20042
2919,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,SC,Computer Engineering,94.2233079,93.2859511,17329,20141
2920,"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",MHT-CET,OPEN,Computer Engineering,93.9682991,93.4712841,18094,19585
2921,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,ST,Computer Engineering,93.5731551,93.5731551,19279,19279
2922,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,OBC,Information Technology,94.6495249,91.5409302,16050,25376
2923,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,94.29291,92.2448203,17120,23264
2924,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",MHT-CET,OPEN,Computer Engineering,95.9847681,92.2346476,12044,23295
2925,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",MHT-CET,MI-MH,Information Technology,93.6527455,93.3189344,19040,20042
2926,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",MHT-CET,OPEN,Computer Engineering,96.0282477,91.9143087,11914,24256
2927,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,98.3558398,90.8966299,4931,27309
2928,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,OPEN,Computer Engineering,97.3519362,91.8235378,7943,24528
2929,"Thadomal Shahani Engineering College, Bandra, Mumbai",MHT-CET,MI-MH,Electronics and Telecommunication Engg,94.6506656,92.553697,16047,22337
2930,"Thadomal Shahani Engineering College, Bandra, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,93.6035862,92.6197648,19188,22139
2931,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OBC,Computer Engineering,93.7594912,92.1444652,18720,23565
2932,"Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",MHT-CET,MI,Computer Engineering,97.9259472,88.9823699,6221,33052
2933,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,OPEN,Computer Engineering,94.9838648,92.0451859,15047,23863
2934,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OPEN,Information Technology,93.9573805,92.2149174,18126,23354
2935,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",MHT-CET,SC,Electronics and Telecommunication Engg,93.8196123,92.287017,18540,23138
2936,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OPEN,Computer Engineering,94.3362575,90.92848,16990,27213
2937,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",MHT-CET,ST,Electronics and Telecommunication Engg,95.95134,90.5879529,12145,28235
2938,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",MHT-CET,OPEN,Computer Engineering,95.5557697,91.2502999,13331,26248
2939,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,96.3074531,91.0466821,11076,26859
2940,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",MHT-CET,OPEN,Information Technology,92.8198061,92.8198061,21539,21539
2941,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,96.1081543,91.0449886,11674,26864
2942,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,SC,Information Technology,93.3189344,92.2448203,20042,23264
2943,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,95.7915734,91.4874509,12624,25536
2944,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,OPEN,Information Technology,93.1886737,92.1986824,20433,23403
2945,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,92.8626955,92.3456435,21410,22962
2946,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,97.8787583,91.1038771,6362,26687
2947,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,OPEN,Information Technology,92.8198061,91.973466,21539,24078
2948,"Don Bosco Institute of Technology, Mumbai",MHT-CET,OPEN,Computer Engineering,92.3456435,92.3456435,22962,22962
2949,"Don Bosco Institute of Technology, Mumbai",MHT-CET,OPEN,Information Technology,93.6035862,91.5164369,19188,25449
2950,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OPEN,Computer Engineering,93.1639296,91.5777998,20507,25265
2951,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,SC,Information Technology,92.8383769,91.2295664,21483,26310
2952,"Don Bosco Institute of Technology, Mumbai",MHT-CET,OPEN,Computer Engineering,92.6252847,91.6809035,22123,24956
2953,"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",MHT-CET,OPEN,Information Technology,92.8198061,91.4761117,21539,25570
2954,"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",MHT-CET,OPEN,Computer Engineering,92.8198061,91.5164369,21539,25449
2955,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,93.7059922,90.1338268,18881,29597
2956,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,OBC,Computer Engineering,92.6510305,91.1518646,22045,26543
2957,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,SC,Computer Engineering,92.0273348,91.4761117,23917,25570
2958,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,93.4206172,89.9588516,19737,30122
2959,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,OPEN,Computer Engineering,92.9996682,90.6908949,21000,27926
2960,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",MHT-CET,ST,Computer Engineering,91.6809035,91.6809035,24956,24956
2961,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OPEN,Computer Engineering,91.6047864,91.6047864,25184,25184
2962,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,SC,Computer Engineering,92.6265538,90.524615,22119,28425
2963,"St. Francis Institute of Technology,Borivali, Mumbai",MHT-CET,OPEN,Computer Engineering,93.3030001,90.1338268,20090,29597
2964,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OPEN,Information Technology,91.5164369,91.5164369,25449,25449
2965,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",MHT-CET,OPEN,Information Technology,93.3513667,90.269681,19944,29190
2966,"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",MHT-CET,MI-MH,Information Technology,91.8555998,91.1115395,24432,26664
2967,"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",MHT-CET,OPEN,Information Technology,92.9996682,89.0325033,21000,32901
2968,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,OPEN,Information Technology,92.7152945,90.5279576,21853,28415
2969,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,OPEN,Computer Engineering,95.7915734,89.0594645,12624,32820
2970,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,93.3030001,89.7480201,20090,30755
2971,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",MHT-CET,OPEN,Computer Engineering,92.8626955,89.5284491,21410,31413
2972,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",MHT-CET,ST,Information Technology,91.1864731,91.1864731,26439,26439
2973,"Usha Mittal Institute of Technology SNDT  Women's University, Mumbai",MHT-CET,OPEN,Computer Engineering,95.1433309,88.3304859,14569,35007
2974,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",MHT-CET,OPEN,Computer Engineering,94.0838243,88.9608831,17747,33116
2975,"A. P. Shah Institute of Technology, Thane",MHT-CET,OPEN,Computer Engineering,94.7959618,88.8543387,15611,33436
2976,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OBC,Information Technology,91.6180999,90.524615,25144,28425
2977,"Thakur College of Engineering and Technology, Kandivali, Mumbai",MHT-CET,MI,Information Technology,93.6474925,89.3887863,19056,31832
2978,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OBC,Computer Engineering,93.5601746,89.7209567,19318,30836
2979,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OBC,Computer Engineering,90.9190268,90.9190268,27242,27242
2980,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,OBC,Information Technology,90.8966299,90.8966299,27309,27309
2981,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,OBC,Computer Engineering,91.1518646,90.5279576,26543,28415
2982,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OPEN,Information Technology,93.018966,89.4839384,20942,31547
2983,"A. P. Shah Institute of Technology, Thane",MHT-CET,OPEN,Computer Engineering,95.5165972,88.3304859,13449,35007
2984,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",MHT-CET,ST,Computer Engineering,92.5464629,89.0594645,22359,32820
2985,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OPEN,Information Technology,92.0273348,89.1304347,23917,32607
2986,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OBC,Computer Engineering,91.5409302,89.8715578,25376,30384
2987,"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",MHT-CET,OPEN,Information Technology,91.5777998,89.8095193,25265,30570
2988,"Thadomal Shahani Engineering College, Bandra, Mumbai",MHT-CET,MI,Computer Engineering,99.0283899,79.5309168,2913,61406
2989,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OBC,Computer Engineering,92.287017,88.664007,23138,34007
2990,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,OPEN,Information Technology,92.1986824,89.0325033,23403,32901
2991,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",MHT-CET,OPEN,Information Technology,93.1330675,89.5056923,20599,31482
2992,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,95.1073753,88.2761636,14676,35170
2993,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OBC,Information Technology,90.5561883,89.8715578,28330,30384
2994,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,OBC,Computer Engineering,91.2295664,88.9568225,26310,33128
2995,"St. Francis Institute of Technology,Borivali, Mumbai",MHT-CET,OPEN,Computer Engineering,90.9383249,88.9568225,27184,33128
2996,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",MHT-CET,ST,Electrical Engineering,92.8629709,87.2542051,21410,38236
2997,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,ST,Computer Engineering,90.1338268,90.1338268,29597,29597
2998,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OPEN,Information Technology,91.6047864,89.082417,25184,32751
2999,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OPEN,Information Technology,90.9190268,88.786703,27242,33639
3000,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OPEN,Information Technology,92.8626955,88.0563059,21410,35830
3001,"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",MHT-CET,OPEN,Information Technology,89.8715578,89.8715578,30384,30384
3002,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,SC,Computer Engineering,89.8095193,89.8095193,30570,30570
3003,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,OBC,Computer Engineering,92.2067826,88.024958,23378,35924
3004,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,SC,Computer Engineering,90.0256605,89.4839384,29922,31547
3005,"Lokmanya Tilak College of Engineering, Kopar Khairane, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,94.3362575,88.2419713,16990,35273
3006,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,OPEN,Computer Engineering,97.8529788,86.9162467,6440,39250
3007,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",MHT-CET,OPEN,Computer Engineering,95.0512832,87.0728364,14845,38780
3008,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",MHT-CET,OPEN,Computer Engineering,91.1115395,86.5103056,26664,40468
3009,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OBC,Information Technology,89.5427623,89.5427623,31370,31370
3010,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,OPEN,Information Technology,90.4382847,87.6520385,28684,37043
3011,"Don Bosco Institute of Technology, Mumbai",MHT-CET,OPEN,Information Technology,89.4839384,89.4839384,31547,31547
3012,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,97.1042658,86.8703589,8686,39388
3013,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,OPEN,Information Technology,89.407761,89.407761,31775,31775
